symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size
SUI,BUY,LIMIT,IOC,15.3,3.382765,3.350600,FILLED,15.3,15.3,1745544618257,51.756304500000006
SUI,BUY,LIMIT,IOC,24580.0,3.396364,3.351585,FILLED,577.3,24580.0,1745544620221,83482.62712
INIT,BUY,LIMIT,IOC,136,0.7443465,0.7400000,FILLED,136,136,1745544622167,101.23112400000001
INIT,BUY,LIMIT,IOC,770,0.7466455,0.7397875,FILLED,93,770,1745544628122,574.9170349999999
ETH,SELL,LIMIT,IOC,0.021,1759.41,1765.59,FILLED,0.021,0.021,1745544649145,36.947610000000005
HBAR,SELL,LIMIT,IOC,33999,0.18509,0.18677,FILLED,3320,33999,1745544650442,6292.87491
ETH,SELL,LIMIT,IOC,0.527,1759.23,1765.58,FILLED,0.527,0.527,1745544651398,927.1142100000001
ONDO,SELL,LIMIT,IOC,5.2,0.9578949,0.9673000,FILLED,5.2,5.2,1745544651424,4.98105348
BTC,SELL,LIMIT,IOC,0.005,93209.85,93561.20,FILLED,0.005,0.005,1745544652449,466.04925000000003
AVAX,SELL,LIMIT,IOC,6,22.1100,22.2050,FILLED,6,6,1745544657100,132.66
ALGO,SELL,LIMIT,IOC,194.9,0.2221,0.2240,FILLED,194.9,194.9,1745544657100,43.28729
ADA,SELL,LIMIT,IOC,20,0.71131,0.71440,FILLED,20,20,1745544658245,14.2262
BTC,SELL,LIMIT,IOC,0.002,93189.60,93542.60,FILLED,0.002,0.002,1745544658378,186.37920000000003
ETH,SELL,LIMIT,IOC,0.228,1758.72,1765.25,FILLED,0.228,0.228,1745544659257,400.98816
ADA,SELL,LIMIT,IOC,105,0.71115,0.71470,FILLED,105,105,1745544659590,74.67075
WCT,BUY,LIMIT,IOC,175,0.4074000,0.4054000,FILLED,175,175,1745544666298,71.295
CETUS,BUY,LIMIT,IOC,663,0.1936452,0.1918000,FILLED,663,663,1745544666339,128.38676759999998
WCT,BUY,LIMIT,IOC,2324,0.4084647,0.4051599,FILLED,502,2324,1745544668070,949.2719628
WCT,BUY,LIMIT,IOC,94,0.4090597,0.4050000,FILLED,68,94,1745544669621,38.4516118
CETUS,BUY,LIMIT,IOC,2486,0.1944203,0.1926108,FILLED,158,2486,1745544677198,483.32886579999996
CETUS,BUY,LIMIT,IOC,376,0.1946270,0.1925700,FILLED,376,376,1745544681198,73.179752
INIT,BUY,LIMIT,IOC,7,0.7432171,0.7367000,FILLED,7,7,1745544701206,5.2025197
CETUS,BUY,LIMIT,IOC,1655,0.1950760,0.1932477,FILLED,46,1655,1745544733107,322.85078
SUI,BUY,LIMIT,IOC,19.7,3.395101,3.361100,FILLED,5.9,19.7,1745544733125,66.8834897
POL,BUY,LIMIT,IOC,149,0.2470180,0.2445900,FILLED,149,149,1745544745565,36.805682
WCT,SELL,LIMIT,IOC,41,0.3993000,0.4029000,FILLED,15,41,1745544746487,16.371299999999998
VOXEL,SELL,LIMIT,IOC,2957,0.0866906,0.0881000,FILLED,1757,2957,1745544763503,256.3441042
SUI,BUY,LIMIT,IOC,4884.7,3.397787,3.366299,FILLED,31.5,4884.7,1745544779120,16597.1701589
VOXEL,SELL,LIMIT,IOC,10264,0.0865000,0.0877683,FILLED,1490,10264,1745544793403,887.8359999999999
WCT,BUY,LIMIT,IOC,185,0.4080040,0.4042000,FILLED,21,185,1745544803351,75.48074
GAS,SELL,LIMIT,IOC,115.1,3.584737,3.612678,FILLED,37.0,115.1,1745544814087,412.6032287
PROMPT,SELL,LIMIT,IOC,17,0.3072025,0.3116000,FILLED,14,17,1745544817366,5.2224425
EGLD,BUY,LIMIT,IOC,2.3,19.547,19.381,FILLED,0.6,2.3,1745544838187,44.958099999999995
EGLD,BUY,LIMIT,IOC,0.5,19.570,19.390,FILLED,0.5,0.5,1745544839238,9.785
VOXEL,SELL,LIMIT,IOC,500,0.0859384,0.0872200,FILLED,213,500,1745544842160,42.9692
VOXEL,SELL,LIMIT,IOC,15279,0.0856150,0.0865503,FILLED,1423,15279,1745544844117,1308.1115849999999
VOXEL,SELL,LIMIT,IOC,4651,0.0853376,0.0867825,FILLED,1200,4651,1745544846178,396.9051776
VOXEL,SELL,LIMIT,IOC,5045,0.0853323,0.0869601,FILLED,460,5045,1745544847558,430.5014535
EGLD,BUY,LIMIT,IOC,1.6,19.593,19.409,FILLED,1.6,1.6,1745544850301,31.3488
EGLD,BUY,LIMIT,IOC,66.4,19.625,19.450,FILLED,11.1,66.4,1745544853042,1303.1000000000001
EGLD,BUY,LIMIT,IOC,13.4,19.639,19.439,FILLED,5.2,13.4,1745544854426,263.1626
VET,BUY,LIMIT,IOC,8009,0.027092,0.026927,FILLED,1146,8009,1745544854426,216.97982800000003
JTO,BUY,LIMIT,IOC,117,1.849391,1.831661,FILLED,6,117,1745544854426,216.378747
LTC,BUY,LIMIT,IOC,2.469,84.67,84.26,FILLED,2.469,2.469,1745544854426,209.05023
EGLD,BUY,LIMIT,IOC,0.4,19.655,19.459,FILLED,0.4,0.4,1745544856036,7.862000000000001
CATI,BUY,LIMIT,IOC,15515,0.0938163,0.0929000,FILLED,8019,15515,1745544868452,1455.5598945000002
VOXEL,SELL,LIMIT,IOC,205,0.0851483,0.0863100,FILLED,205,205,1745544871125,17.4554015
VOXEL,SELL,LIMIT,IOC,210,0.0850267,0.0863200,FILLED,210,210,1745544872160,17.855607
EGLD,BUY,LIMIT,IOC,0.4,19.664,19.537,FILLED,0.4,0.4,1745544874538,7.865600000000001
EGLD,BUY,LIMIT,IOC,418.2,19.732,19.639,FILLED,18.0,418.2,1745544876099,8251.9224
EGLD,BUY,LIMIT,IOC,0.3,19.842,19.664,FILLED,0.3,0.3,1745544883469,5.9525999999999994
EGLD,BUY,LIMIT,IOC,0.8,19.863,19.698,FILLED,0.8,0.8,1745544887179,15.8904
GAS,SELL,LIMIT,IOC,782.1,3.552512,3.585000,FILLED,775.7,782.1,1745544887531,2778.4196352000004
EGLD,BUY,LIMIT,IOC,12.3,19.875,19.678,FILLED,1.6,12.3,1745544888190,244.4625
GAS,SELL,LIMIT,IOC,2291.1,3.541396,3.576659,FILLED,103.1,2291.1,1745544890077,8113.692375600001
FHE,BUY,LIMIT,IOC,838,0.1100848,0.1078800,FILLED,838,838,1745544894513,92.2510624
PERP,SELL,LIMIT,IOC,20.3,0.305603,0.309800,FILLED,20.3,20.3,1745544896417,6.203740900000001
WCT,BUY,LIMIT,IOC,9451,0.4107008,0.4070638,FILLED,138,9451,1745544899535,3881.5332608
BTC,SELL,LIMIT,IOC,0.066,93308.73,93666.20,FILLED,0.066,0.066,1745544899535,6158.37618
FHE,BUY,LIMIT,IOC,104,0.1104651,0.1078500,FILLED,104,104,1745544902145,11.488370399999999
INIT,SELL,LIMIT,IOC,2750,0.7276898,0.7336162,FILLED,835,2750,1745544912262,2001.14695
EGLD,BUY,LIMIT,IOC,0.6,19.916,19.762,FILLED,0.1,0.6,1745544917091,11.9496
EGLD,BUY,LIMIT,IOC,0.4,19.942,19.725,FILLED,0.4,0.4,1745544920183,7.976800000000001
ENA,BUY,LIMIT,IOC,57,0.3675032,0.3640000,FILLED,2,57,1745544921241,20.947682399999998
FLUX,BUY,LIMIT,IOC,78,0.2896622,0.2869000,FILLED,78,78,1745544921241,22.593651599999998
LQTY,BUY,LIMIT,IOC,18.1,0.735084,0.721100,FILLED,12.3,18.1,1745544921241,13.3050204
INIT,SELL,LIMIT,IOC,2387,0.7264669,0.7321664,FILLED,425,2387,1745544925437,1734.0764903000002
DOT,BUY,LIMIT,IOC,443.1,4.380,4.354,FILLED,71.2,443.1,1745544926526,1940.778
DOT,BUY,LIMIT,IOC,2.5,4.382,4.354,FILLED,2.5,2.5,1745544928092,10.954999999999998
DOT,BUY,LIMIT,IOC,116.0,4.382,4.357,FILLED,113.7,116.0,1745544932177,508.31199999999995
INIT,SELL,LIMIT,IOC,93,0.7250660,0.7305000,FILLED,93,93,1745544932177,67.431138
INIT,SELL,LIMIT,IOC,29,0.7238894,0.7306000,FILLED,29,29,1745544938308,20.9927926
INIT,SELL,LIMIT,IOC,160,0.7230710,0.7289843,FILLED,25,160,1745544942053,115.69136
1000PEPE,BUY,LIMIT,IOC,334454,0.0088848,0.0088249,FILLED,133915,334454,1745544942159,2971.5568992
ENA,BUY,LIMIT,IOC,4745,0.3678319,0.3643000,FILLED,4728,4745,1745544942159,1745.3623655
ETH,SELL,LIMIT,IOC,1.515,1763.03,1770.09,FILLED,1.515,1.515,1745544942159,2670.99045
AVAX,SELL,LIMIT,IOC,77,22.1777,22.2880,FILLED,32,77,1745544942159,1707.6829
DOGE,SELL,LIMIT,IOC,8394,0.180767,0.181671,FILLED,7085,8394,1745544942159,1517.3581980000001
AERGO,SELL,LIMIT,IOC,566,0.2138858,0.2170882,FILLED,25,566,1745544944060,121.05936279999999
INIT,SELL,LIMIT,IOC,793,0.7219789,0.7286092,FILLED,225,793,1745544946298,572.5292677
SCR,BUY,LIMIT,IOC,23,0.3070018,0.3040000,FILLED,23,23,1745544948296,7.0610414
DOT,BUY,LIMIT,IOC,52.7,4.385,4.359,FILLED,9.1,52.7,1745544952459,231.08950000000002
1000PEPE,BUY,LIMIT,IOC,3147,0.0088857,0.0088258,FILLED,3147,3147,1745544953596,27.9632979
INIT,SELL,LIMIT,IOC,594,0.7201299,0.7245000,FILLED,355,594,1745544961210,427.7571606
INIT,SELL,LIMIT,IOC,5232,0.7189087,0.7235906,FILLED,573,5232,1745544962369,3761.3303183999997
SCR,BUY,LIMIT,IOC,25255,0.3077286,0.3045614,FILLED,1212,25255,1745544972123,7771.685793000001
EGLD,BUY,LIMIT,IOC,5.3,20.009,19.750,FILLED,5.3,5.3,1745544981040,106.04769999999999
DOT,BUY,LIMIT,IOC,288.4,4.386,4.359,FILLED,288.4,288.4,1745544981403,1264.9224
HBAR,BUY,LIMIT,IOC,56,0.18915,0.18731,FILLED,56,56,1745544983350,10.592400000000001
FUN,BUY,LIMIT,IOC,328093,0.0062016,0.0061118,FILLED,11709,328093,1745544985496,2034.7015488
SCR,BUY,LIMIT,IOC,37,0.3079879,0.3051000,FILLED,37,37,1745544986154,11.395552299999999
CETUS,SELL,LIMIT,IOC,15624,0.1896215,0.1910241,FILLED,224,15624,1745545000104,2962.646316
DOT,BUY,LIMIT,IOC,24.8,4.389,4.362,FILLED,24.8,24.8,1745545022463,108.84720000000002
INIT,SELL,LIMIT,IOC,19331,0.7137432,0.7233547,FILLED,192,19331,1745545023534,13797.3697992
INIT,SELL,LIMIT,IOC,210,0.7164371,0.7237000,FILLED,210,210,1745545025129,150.45179100000001
INIT,SELL,LIMIT,IOC,30,0.7157000,0.7221000,FILLED,30,30,1745545030271,21.471
INIT,SELL,LIMIT,IOC,7,0.7153000,0.7232000,FILLED,7,7,1745545031436,5.0071
HYPER,SELL,LIMIT,IOC,326,0.2150699,0.2165000,FILLED,141,326,1745545036049,70.1127874
DOT,BUY,LIMIT,IOC,35.2,4.391,4.363,FILLED,35.2,35.2,1745545036498,154.56320000000002
PERP,SELL,LIMIT,IOC,1742.7,0.302436,0.306816,FILLED,1050.7,1742.7,1745545039085,527.0552172
INIT,BUY,LIMIT,IOC,6902,0.7336557,0.7247881,FILLED,1048,6902,1745545041099,5063.6916414
HYPER,SELL,LIMIT,IOC,1152,0.2145441,0.2158000,FILLED,816,1152,1745545042054,247.15480319999998
HYPER,SELL,LIMIT,IOC,1015,0.2142954,0.2162000,FILLED,735,1015,1745545044096,217.509831
HIFI,BUY,LIMIT,IOC,13683,0.2135889,0.2106000,FILLED,1017,13683,1745545046113,2922.5369187
FUN,BUY,LIMIT,IOC,507485,0.0062109,0.0061247,FILLED,535,507485,1745545046113,3151.9385865
FUN,BUY,LIMIT,IOC,855578,0.0062120,0.0061233,FILLED,81016,855578,1745545047441,5314.850536
HYPER,BUY,LIMIT,IOC,205,0.2194064,0.2175000,FILLED,109,205,1745545085365,44.978312
AAVE,BUY,LIMIT,IOC,0.9,169.229,167.590,FILLED,0.9,0.9,1745545086412,152.30610000000001
DOT,BUY,LIMIT,IOC,12.3,4.394,4.369,FILLED,12.3,12.3,1745545090058,54.046200000000006
ETH,BUY,LIMIT,IOC,0.050,1779.68,1772.68,FILLED,0.050,0.050,1745545093345,88.98400000000001
SUI,BUY,LIMIT,IOC,115.6,3.397696,3.366200,FILLED,11.3,115.6,1745545096324,392.7736576
INIT,BUY,LIMIT,IOC,86,0.7332789,0.7272000,FILLED,86,86,1745545109060,63.0619854
GUN,BUY,LIMIT,IOC,8196,0.0591290,0.0587166,FILLED,4238,8196,1745545109371,484.621284
DEEP,BUY,LIMIT,IOC,1505,0.1691600,0.1669538,FILLED,453,1505,1745545134104,254.5858
ENA,BUY,LIMIT,IOC,36296,0.3699609,0.3662551,FILLED,905,36296,1745545136341,13428.1008264
WCT,BUY,LIMIT,IOC,408,0.4123818,0.4082938,FILLED,9,408,1745545139487,168.25177440000002
WCT,BUY,LIMIT,IOC,264,0.4126638,0.4088000,FILLED,203,264,1745545154443,108.94324320000001
GUN,BUY,LIMIT,IOC,399,0.0593383,0.0587100,FILLED,399,399,1745545156254,23.675981699999998
IP,BUY,LIMIT,IOC,4.4,3.972053,3.918622,FILLED,1.8,4.4,1745545158112,17.4770332
SUI,BUY,LIMIT,IOC,695.1,3.404517,3.372400,FILLED,242.2,695.1,1745545162511,2366.4797667
IPUSDC,BUY,LIMIT,IOC,3.9,3.978055,3.918420,FILLED,3.9,3.9,1745545177315,15.514414499999999
HFT,BUY,LIMIT,IOC,31980,0.0751438,0.0737132,FILLED,361,31980,1745545178368,2403.098724
VOXEL,SELL,LIMIT,IOC,4294,0.0848620,0.0861300,FILLED,196,4294,1745545215282,364.39742800000005
BANK,SELL,LIMIT,IOC,105610,0.0351151,0.0356098,FILLED,51805,105610,1745545216155,3708.5057110000002
VOXEL,SELL,LIMIT,IOC,3338,0.0848356,0.0861500,FILLED,1847,3338,1745545216381,283.1812328
CETUS,SELL,LIMIT,IOC,456,0.1893167,0.1909100,FILLED,456,456,1745545220092,86.3284152
CETUS,SELL,LIMIT,IOC,43,0.1886290,0.1900400,FILLED,43,43,1745545227099,8.111047
VOXEL,SELL,LIMIT,IOC,3289,0.0849629,0.0861571,FILLED,526,3289,1745545227254,279.4429781
VOXEL,SELL,LIMIT,IOC,10616,0.0846317,0.0857704,FILLED,573,10616,1745545239038,898.4501272
VOXEL,SELL,LIMIT,IOC,55985,0.0844900,0.0857459,FILLED,23091,55985,1745545241137,4730.1726499999995
VOXEL,SELL,LIMIT,IOC,175,0.0844713,0.0857200,FILLED,175,175,1745545243114,14.7824775
VOXEL,SELL,LIMIT,IOC,1864,0.0842363,0.0855300,FILLED,1864,1864,1745545256075,157.0164632
FARTCOIN,SELL,LIMIT,IOC,109.7,1.1148324,1.1255000,FILLED,109.7,109.7,1745545260288,122.29711428
FARTCOIN,SELL,LIMIT,IOC,112.6,1.1140694,1.1245000,FILLED,112.6,112.6,1745545267440,125.44421444
EGLD,BUY,LIMIT,IOC,38.7,20.065,19.867,FILLED,16.9,38.7,1745545285496,776.5155000000001
FARTCOIN,SELL,LIMIT,IOC,12.1,1.1124284,1.1226000,FILLED,12.1,12.1,1745545291160,13.46038364
DOT,BUY,LIMIT,IOC,0.4,4.399,4.371,FILLED,0.4,0.4,1745545294335,1.7596
INIT,BUY,LIMIT,IOC,1546,0.7339790,0.7270000,FILLED,1546,1546,1745545315066,1134.731534
BABY,SELL,LIMIT,IOC,4834,0.0757634,0.0767949,FILLED,282,4834,1745545332272,366.24027559999996
INIT,SELL,LIMIT,IOC,3065,0.7167118,0.7248672,FILLED,550,3065,1745545342610,2196.7216670000003
FARTCOIN,SELL,LIMIT,IOC,516.9,1.1095429,1.1203000,FILLED,339.7,516.9,1745545348378,573.52272501
VINE,SELL,LIMIT,IOC,372,0.0352786,0.0359800,FILLED,372,372,1745545368206,13.1236392
FARTCOIN,SELL,LIMIT,IOC,4.5,1.1081092,1.1188000,FILLED,4.5,4.5,1745545390137,4.986491399999999
INIT,SELL,LIMIT,IOC,277,0.7156098,0.7224454,FILLED,151,277,1745545391350,198.2239146
INIT,SELL,LIMIT,IOC,100,0.7154386,0.7224000,FILLED,100,100,1745545393275,71.54386000000001
WCT,SELL,LIMIT,IOC,12288,0.4013438,0.4053380,FILLED,1750,12288,1745545393523,4931.712614399999
INIT,SELL,LIMIT,IOC,190,0.7153257,0.7231000,FILLED,48,190,1745545395138,135.911883
SUI,SELL,LIMIT,IOC,5.2,3.314993,3.339700,FILLED,0.2,5.2,1745545415074,17.2379636
BSW,BUY,LIMIT,IOC,1500,0.0395333,0.0393500,FILLED,1500,1500,1745545419347,59.29995
BSW,BUY,LIMIT,IOC,5247,0.0395824,0.0392801,FILLED,83,5247,1745545422067,207.68885279999998
HYPER,BUY,LIMIT,IOC,45,0.2204930,0.2184000,FILLED,45,45,1745545425164,9.922184999999999
FARTCOIN,SELL,LIMIT,IOC,684.2,1.1057640,1.1154379,FILLED,4.7,684.2,1745545426324,756.5637288
BSW,BUY,LIMIT,IOC,127885,0.0396316,0.0395444,FILLED,2266,127885,1745545426365,5068.287166
SYN,BUY,LIMIT,IOC,257,0.2990378,0.2953000,FILLED,257,257,1745545426530,76.8527146
BSW,BUY,LIMIT,IOC,575,0.0397491,0.0395733,FILLED,65,575,1745545428043,22.855732500000002
KAITO,SELL,LIMIT,IOC,155.6,0.911779,0.920600,FILLED,155.6,155.6,1745545428318,141.8728124
BSW,BUY,LIMIT,IOC,421,0.0400134,0.0397000,FILLED,421,421,1745545429171,16.845641399999998
BSW,BUY,LIMIT,IOC,27122,0.0401271,0.0398732,FILLED,4678,27122,1745545433085,1088.3272061999999
FARTCOIN,SELL,LIMIT,IOC,4.8,1.1053265,1.1145000,FILLED,4.8,4.8,1745545435041,5.3055672000000005
BSW,BUY,LIMIT,IOC,4156,0.0402021,0.0398464,FILLED,1176,4156,1745545436244,167.0799276
1000SHIB,SELL,LIMIT,IOC,939,0.013883,0.013960,FILLED,939,939,1745545436244,13.036137
FARTCOIN,SELL,LIMIT,IOC,962.6,1.1042368,1.1156770,FILLED,108.4,962.6,1745545441558,1062.9383436800001
VOXEL,SELL,LIMIT,IOC,56028,0.0838665,0.0852396,FILLED,10676,56028,1745545444066,4698.872262
VOXEL,SELL,LIMIT,IOC,5000,0.0837155,0.0848736,FILLED,1582,5000,1745545447285,418.5775
VOXEL,SELL,LIMIT,IOC,2828,0.0834264,0.0847900,FILLED,450,2828,1745545448557,235.92985919999998
VOXEL,SELL,LIMIT,IOC,1000,0.0832506,0.0842900,FILLED,1000,1000,1745545452062,83.25059999999999
VOXEL,SELL,LIMIT,IOC,632,0.0830975,0.0842900,FILLED,632,632,1745545453549,52.51762
VOXEL,SELL,LIMIT,IOC,90,0.0829000,0.0839700,FILLED,90,90,1745545456323,7.461
VOXEL,SELL,LIMIT,IOC,211,0.0827741,0.0839400,FILLED,211,211,1745545458228,17.4653351
VOXEL,SELL,LIMIT,IOC,2647,0.0827159,0.0838557,FILLED,441,2647,1745545463046,218.9489873
VOXEL,SELL,LIMIT,IOC,595,0.0825954,0.0837100,FILLED,595,595,1745545464111,49.144263
BSW,BUY,LIMIT,IOC,26210,0.0402469,0.0399792,FILLED,2843,26210,1745545468141,1054.871249
BSW,BUY,LIMIT,IOC,1067,0.0402869,0.0401700,FILLED,24,1067,1745545471083,42.9861223
BSW,BUY,LIMIT,IOC,57754,0.0404546,0.0402919,FILLED,11653,57754,1745545472193,2336.4149684
BSW,BUY,LIMIT,IOC,237,0.0405141,0.0402200,FILLED,237,237,1745545473193,9.6018417
TURBO,SELL,LIMIT,IOC,200225,0.0042988,0.0043388,FILLED,200225,200225,1745545473544,860.7272300000001
BSW,BUY,LIMIT,IOC,249,0.0405931,0.0403600,FILLED,249,249,1745545474469,10.1076819
BSW,BUY,LIMIT,IOC,3148,0.0406222,0.0402761,FILLED,712,3148,1745545475548,127.8786856
CHESS,BUY,LIMIT,IOC,347,0.0766038,0.0759834,FILLED,118,347,1745545478271,26.5815186
CHESS,BUY,LIMIT,IOC,2028,0.0769035,0.0761200,FILLED,661,2028,1745545480133,155.960298
VOXEL,SELL,LIMIT,IOC,23011,0.0832286,0.0846738,FILLED,1735,23011,1745545480693,1915.1733146
INIT,BUY,LIMIT,IOC,137,0.7354182,0.7292000,FILLED,57,137,1745545484180,100.7522934
CHESS,BUY,LIMIT,IOC,528,0.0769590,0.0764600,FILLED,528,528,1745545484373,40.634352
INIT,BUY,LIMIT,IOC,295,0.7356056,0.7288454,FILLED,54,295,1745545485272,217.003652
CHESS,BUY,LIMIT,IOC,351,0.0771818,0.0765000,FILLED,184,351,1745545486095,27.090811799999997
QTUM,BUY,LIMIT,IOC,83.5,2.303,2.271,FILLED,24.1,83.5,1745545514243,192.3005
INIT,SELL,LIMIT,IOC,3000,0.7199821,0.7258921,FILLED,4,3000,1745545517300,2159.9463
INIT,SELL,LIMIT,IOC,112,0.7182255,0.7246000,FILLED,21,112,1745545524085,80.441256
EPT,BUY,LIMIT,IOC,11236,0.0121149,0.0119412,FILLED,241,11236,1745545545373,136.12301639999998
VOXEL,SELL,LIMIT,IOC,100,0.0825915,0.0836800,FILLED,100,100,1745545557213,8.25915
VOXEL,SELL,LIMIT,IOC,2197,0.0823016,0.0832205,FILLED,1953,2197,1745545562118,180.8166152
INIT,SELL,LIMIT,IOC,921,0.7185223,0.7254251,FILLED,389,921,1745545562558,661.7590382999999
VOXEL,SELL,LIMIT,IOC,2672,0.0822457,0.0831804,FILLED,2549,2672,1745545563335,219.76051040000002
VOXEL,SELL,LIMIT,IOC,5574,0.0818789,0.0832278,FILLED,1079,5574,1745545564395,456.3929886
PIPPIN,BUY,LIMIT,IOC,43489,0.0185182,0.0181872,FILLED,347,43489,1745545576169,805.3379997999999
INIT,SELL,LIMIT,IOC,373,0.7165589,0.7230214,FILLED,118,373,1745545586288,267.2764697
VELODROME,SELL,LIMIT,IOC,60027,0.0519910,0.0524950,FILLED,7295,60027,1745545591439,3120.863757
WCT,BUY,LIMIT,IOC,29,0.4128190,0.4091000,FILLED,29,29,1745545592233,11.971751
WCT,BUY,LIMIT,IOC,76,0.4132116,0.4092000,FILLED,76,76,1745545601453,31.4040816
WCT,BUY,LIMIT,IOC,4358,0.4132971,0.4093235,FILLED,33,4358,1745545605095,1801.1487617999999
INIT,SELL,LIMIT,IOC,942,0.7153590,0.7206650,FILLED,118,942,1745545606214,673.868178
INIT,SELL,LIMIT,IOC,12456,0.7126103,0.7182928,FILLED,472,12456,1745545607454,8876.273896800001
INIT,SELL,LIMIT,IOC,43,0.7136540,0.7185000,FILLED,43,43,1745545609272,30.687122000000002
INIT,SELL,LIMIT,IOC,11,0.7127677,0.7181000,FILLED,11,11,1745545610509,7.8404447
INIT,SELL,LIMIT,IOC,8,0.7109999,0.7160000,FILLED,8,8,1745545613045,5.6879992
INIT,SELL,LIMIT,IOC,135,0.7099677,0.7138000,FILLED,135,135,1745545615239,95.8456395
INIT,SELL,LIMIT,IOC,538,0.7095879,0.7139767,FILLED,125,538,1745545616466,381.75829020000003
SUI,SELL,LIMIT,IOC,20.0,3.309343,3.342900,FILLED,17.3,20.0,1745545616466,66.18686
INIT,SELL,LIMIT,IOC,1184,0.7085633,0.7139363,FILLED,290,1184,1745545618095,838.9389472
INIT,SELL,LIMIT,IOC,1011,0.7075717,0.7138808,FILLED,80,1011,1745545637418,715.3549887
BABY,BUY,LIMIT,IOC,7304,0.0778095,0.0766500,FILLED,435,7304,1745545637418,568.320588
INIT,SELL,LIMIT,IOC,56,0.7072684,0.7136000,FILLED,33,56,1745545640550,39.6070304
IO,SELL,LIMIT,IOC,18.3,0.8121472,0.8201000,FILLED,10.9,18.3,1745545640550,14.86229376
1000LUNC,BUY,LIMIT,IOC,226,0.0652887,0.0646400,FILLED,226,226,1745545650336,14.755246200000002
SUI,BUY,LIMIT,IOC,327.4,3.383300,3.351000,FILLED,45.9,327.4,1745545658219,1107.69242
WCT,BUY,LIMIT,IOC,64,0.4135776,0.4096000,FILLED,64,64,1745545661314,26.4689664
BOMEUSDC,BUY,LIMIT,IOC,10947,0.0015390,0.0015250,FILLED,10947,10947,1745545667273,16.847433
INIT,SELL,LIMIT,IOC,95,0.7068530,0.7140000,FILLED,95,95,1745545670262,67.151035
INIT,SELL,LIMIT,IOC,6881,0.7064967,0.7135332,FILLED,6079,6881,1745545673358,4861.4037927
WCT,BUY,LIMIT,IOC,1237,0.4138919,0.4098000,FILLED,532,1237,1745545673408,511.98428029999997
MUBARAK,BUY,LIMIT,IOC,5757,0.0341668,0.0335597,FILLED,3804,5757,1745545673453,196.69826759999998
SUI,BUY,LIMIT,IOC,1166.6,3.389235,3.361400,FILLED,897.4,1166.6,1745545675243,3953.881551
MUBARAK,BUY,LIMIT,IOC,2178,0.0341822,0.0335543,FILLED,557,2178,1745545675252,74.4488316
SUI,BUY,LIMIT,IOC,217.8,3.394419,3.362100,FILLED,43.8,217.8,1745545677120,739.3044582
KDA,BUY,LIMIT,IOC,554,0.5899266,0.5840000,FILLED,17,554,1745545680567,326.8193364
WCT,BUY,LIMIT,IOC,76,0.4138998,0.4099000,FILLED,76,76,1745545681147,31.4563848
KDA,BUY,LIMIT,IOC,1926,0.5925767,0.5872007,FILLED,901,1926,1745545689125,1141.3027241999998
KDA,BUY,LIMIT,IOC,13,0.5933514,0.5882000,FILLED,13,13,1745545692315,7.713568199999999
INIT,BUY,LIMIT,IOC,626,0.7231233,0.7214000,FILLED,515,626,1745545729196,452.6751858
INIT,BUY,LIMIT,IOC,3174,0.7263034,0.7214348,FILLED,322,3174,1745545731045,2305.2869916
HYPER,BUY,LIMIT,IOC,4676,0.2208047,0.2187000,FILLED,1778,4676,1745545731045,1032.4827771999999
NKN,BUY,LIMIT,IOC,20897,0.04343,0.04257,FILLED,8578,20897,1745545740509,907.5567100000001
INIT,BUY,LIMIT,IOC,925,0.7272000,0.7207000,FILLED,925,925,1745545768413,672.66
FARTCOIN,SELL,LIMIT,IOC,29.7,1.1025600,1.1111000,FILLED,29.7,29.7,1745545784424,32.746032
LINK,SELL,LIMIT,IOC,66.34,14.867,14.937,FILLED,5.66,66.34,1745545794068,986.2767800000001
FARTCOIN,SELL,LIMIT,IOC,1590.5,1.1020118,1.1111926,FILLED,190.3,1590.5,1745545797363,1752.7497679
1000PEPEUSDC,SELL,LIMIT,IOC,4045,0.0086642,0.0087960,FILLED,4045,4045,1745545802495,35.046689
ENA,SELL,LIMIT,IOC,26409,0.3592291,0.3628000,FILLED,717,26409,1745545803387,9486.8813019
FARTCOIN,SELL,LIMIT,IOC,7.8,1.1013716,1.1107000,FILLED,7.8,7.8,1745545810119,8.59069848
INIT,BUY,LIMIT,IOC,25,0.7289425,0.7235000,FILLED,25,25,1745545810478,18.2235625
INIT,BUY,LIMIT,IOC,11,0.7299057,0.7240000,FILLED,11,11,1745545813386,8.0289627
INIT,BUY,LIMIT,IOC,84,0.7309728,0.7235000,FILLED,84,84,1745545815270,61.4017152
SUI,BUY,LIMIT,IOC,289.7,3.391325,3.360077,FILLED,75.3,289.7,1745545821364,982.4668525
NKN,BUY,LIMIT,IOC,270,0.04384,0.04328,FILLED,131,270,1745545830521,11.836799999999998
NKN,BUY,LIMIT,IOC,3783,0.04399,0.04319,FILLED,826,3783,1745545832055,166.41417
NKN,BUY,LIMIT,IOC,430,0.04464,0.04380,FILLED,430,430,1745545870320,19.1952
NKN,BUY,LIMIT,IOC,4184,0.04473,0.04379,FILLED,1140,4184,1745545872080,187.15032
